Id,Country,County,City,Name,Latitude,Longitude,Rating,UserRatingsTotal,OneStar,TwoStar,ThreeStar,FourStar,FiveStar,Mountains,Hills,Plains,Plateaus,Valleys,GlacialFields,Deltas,Canyons,Beaches,NatureSpots, StunningViews,Lakes,Parks,IconicCities,Farms,Castles,HistoricalHomes ,BoatRides,LakefrontAreas,SwimmingAreas,Caves,Playgrounds
667,Romania,Neamț,Piatra Neamț,PIATRA VET,46.92191099999999,26.3730945,4.5,270,0,2,20,89,159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,Romania,Neamț,Piatra Neamț,Olivet Pet Consult,46.9232727,26.3689422,5.0,10,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,Romania,Neamț,Piatra Neamț,Inovet Care,46.943181,26.3822578,4.8,56,0,0,1,10,46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
670,Romania,Neamț,Piatra Neamț,Cabinet Medical Veterinar Individual Dr. Gavriluţă Vasile,46.9349285,26.3564528,4.8,107,0,0,2,18,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
671,Romania,Neamț,Piatra Neamț,"A.F. Drîmbă, Cabinet Medical Veterinar",46.9327653,26.3580008,4.5,101,0,1,7,33,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
672,Romania,Neamț,Piatra Neamț,CABINET MEDICAL VETERINAR POPESCU IOAN,46.93389529999999,26.3728345,3.4,25,1,4,8,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
673,Romania,Neamț,Bistrița,Ambulance Vet,46.9431672,26.2945338,4.4,158,0,2,16,57,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
674,Romania,Neamț,Piatra Neamț,S.C. Tudor Doc-Vet SRL,46.93298359999999,26.3491323,4.6,20,0,0,1,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
675,Romania,Neamț,Piatra Neamț,Cabinet Medical Veterinar Dr. Bejenaru Alexandru,46.938685,26.348712,4.9,62,0,0,0,6,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
676,Romania,Neamț,Piatra Neamț,SC TACTIC VETS SRL,46.93942209999999,26.383394,5.0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
677,Romania,Neamț,Piatra Neamț,Sissy Vet,46.9370353,26.38356469999999,4.5,8,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
678,Romania,Neamț,Piatra Neamț,Thetis Com S.R.L.,46.93389529999999,26.3728345,3.8,13,0,1,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
679,Romania,Neamț,Piatra Neamț,Farmacia veterinara Cozla,46.93781119999999,26.3778081,4.8,25,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
682,Romania,Neamț,Piatra Neamț,DANIVET SRL,46.9399465,26.3856474,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
683,Romania,Neamț,Humulești,Dr. Vet. Octavian Branche,47.1847521,26.3340297,5.0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
684,Romania,Neamț,Dumbrava Roșie,veterinar,46.8921828,26.4279386,5.0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
686,Romania,Neamț,Târgu Neamț,TOMA 'S CABINET MEDICAL VETERINAR,47.20509450000001,26.3614229,3.9,35,0,2,8,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
687,Romania,Olt,Slatina,Clinicã Veterinarã,44.428761,24.3854471,4.5,66,0,1,5,22,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,Romania,Olt,Slatina,"Sayovet Salon Tuns Caini, Frizerie si Cosmetica Canina si Felina",44.42507819999999,24.36403869999999,4.8,43,0,0,1,7,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
689,Romania,Olt,Slatina,Farmacia Veterinară Royal4Vet,44.4319542,24.3741473,4.1,9,0,0,2,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
690,Romania,Olt County,Caracal,Cabinet veterinar,44.1124534,24.33215520000001,4.7,131,0,0,4,31,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
691,Romania,Olt,Slatina,Niego S.R.L.,44.4225459,24.3833729,4.3,188,0,4,23,72,88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,Romania,București,București,A&A Medical Vet,44.4179825,26.0412711,4.7,345,0,1,10,81,253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
694,Romania,Olt,Slatina,Farmacia Veterinara Amicul Veterinar,44.4311906,24.3558338,5.0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
695,Romania,Olt,Slatina,Cabinet Farmacie Veterinara Amicul Veterinar Steaua,44.422026,24.3844129,4.5,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,Romania,Prahova,Ploiești,PETVET,44.93768399999999,25.995582,4.4,209,0,3,21,75,110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,Romania,Prahova,Ploiești,Cabinet Veterinar: Stefan Pet Care,44.944348,26.016694,5.0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
698,Romania,Prahova,Ploiești,Clinica Veterinară CuppyVet Yaz,44.9401856,26.0173011,4.8,519,0,0,7,88,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
699,Romania,Prahova,Ploiești,Genesis Vet,44.9518434,26.0093514,4.9,95,0,0,0,9,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,Romania,Prahova,Ploiești,Alexa Vet,44.9467478,26.01909479999999,4.6,30,0,0,1,9,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
701,Romania,Prahova,Ploiești,KinoVet,44.9397008,26.02636729999999,4.8,221,0,0,3,38,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
702,Romania,Prahova,Ploiești,Vetalvet Ploiesti,44.9417144,26.0324231,4.8,166,0,0,2,28,135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,Romania,Prahova,Ploiești,Acvivet Ali,44.9449987,26.0253178,4.6,329,0,1,16,94,217,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,Romania,Prahova,Ploieștiori,CABINET ANIMAL VET BLEJOI,44.9703347,26.0274898,4.2,51,0,1,8,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
705,Romania,Prahova,Ploiești,Cabinet veterinar BlueVet Ploiesti,44.9500125,26.00497799999999,4.7,146,0,0,4,34,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
706,Romania,Prahova,Ploiești,Clinica veterinara Vet Clinic,44.94716,26.0220899,4.2,10,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
707,Romania,Prahova,Ploiești,Avangarde VETS,44.9355471,26.0404321,4.5,188,0,2,14,62,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,Romania,Prahova,Ploiești,Dr. Alex,44.9382076,26.0095184,4.8,19,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
709,Romania,Prahova,Ploiești,Gea Vet Solution,44.9490333,26.0060243,4.8,58,0,0,1,10,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
710,Romania,Prahova,Ploiești,VETLIFE POINT SRL,44.94044049999999,26.0269579,4.9,35,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
711,Romania,Prahova,Ploiești,Cabinet Veterinar Dr. Laurențiu Ispas-Medic Primar Veterinar Ploiesti,44.9439281,26.0249081,4.6,431,0,2,21,124,284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
712,Romania,Prahova,Șipotu,HelpVet Solutions,45.0292836,26.0185578,4.9,21,0,0,0,2,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,Romania,Prahova,Ploiești,CABINET HEALTHY PAWS & BEAUTY TREATMENT,44.9355471,26.0404321,4.5,78,0,1,6,26,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,Romania,Prahova,Ploiești,Cabinet veterinar - FIRSTVET MEDICAL,44.9322881,26.0044097,4.8,246,0,0,3,42,201,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,Romania,Prahova,Păulești,Veterinary Clinic Paulesti vet,44.9990017,25.9704985,4.6,208,0,1,10,60,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
716,Romania,Prahova,Ploiești,SANOVET,44.9289507,25.9975201,4.8,21,0,0,0,4,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,Romania,Prahova,Ploiești,Barsasteanu Vet,44.9352724,25.9883094,4.6,110,0,0,5,32,72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,Romania,Prahova,Ploiești,Cabinet Medical Veterinar Botescu Ioan,44.9259223,26.0261107,4.7,88,0,0,3,21,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,Romania,Satu Mare,Satu Mare,Alfa Dog,47.79949810000001,22.8780457,4.8,263,0,0,4,45,214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
720,Romania,Satu Mare,Satu Mare,Sabados Vet,47.7836791,22.8559223,4.7,422,0,1,13,99,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
721,Romania,Satu Mare,Satu Mare,Cabinet Veterinar Giulivet,47.7774958,22.8676769,4.8,35,0,0,0,6,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
722,Romania,Satu Mare,Satu Mare,House of Pets,47.78015339999999,22.88777349999999,5.0,12,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,Romania,Satu Mare,Satu Mare,Cabinet Veterinar F9,47.7881205,22.8530297,5.0,25,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,Romania,Satu Mare,Satu Mare,Dr. Molnár Zsolt,47.7940412,22.8636827,4.8,69,0,0,1,12,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,Romania,Satu Mare,Satu Mare,Clinica Veterinară Dr. Condurache,47.77357569999999,22.8835887,4.8,185,0,0,3,31,151,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
726,Romania,Satu Mare,Satu Mare,Samvet,47.7910057,22.86892599999999,4.7,23,0,0,1,5,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727,Romania,Satu Mare,Satu Mare,Cabinet veterinar Dr. Finteosan Sorin,47.789981,22.8712544,5.0,16,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,Romania,Satu Mare,Satu Mare,Cabinet Veterinar Korodi Gabriela,47.7793998,22.885932,4.6,17,0,0,1,5,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,Romania,Satu Mare,Satu Mare,Doctor Zeicu,47.79862789999999,22.860465,4.7,26,0,0,1,6,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,Romania,Satu Mare,Satu Mare,Mobovet,47.79951469999999,22.877304,5.0,40,0,0,0,0,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,Romania,Satu Mare,Satu Mare,Cabinet veterinar Dr. Susa Ioan,47.7924635,22.8672662,4.8,171,0,0,2,29,139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,Romania,Satu Mare,Odoreu,Emanuali Vet,47.79734,22.9831998,4.8,17,0,0,0,3,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
733,Romania,Satu Mare,Satu Mare,Molvet,47.7940027,22.8636673,4.4,7,0,0,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,Romania,Satu Mare,Viile Satu Mare,Cabinet veterinar Viile Satu Mare Tiby and friends vet,47.6686047,22.9352366,4.7,7,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
735,Romania,Satu Mare,Satu Mare,Cabinet Veterinar Satu Mare,47.8057003,22.8591935,5.0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
737,Romania,Satu Mare,Carei,Anivet,47.6798198,22.4694923,4.5,79,0,1,6,26,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,Romania,Satu Mare,Satu Mare,Nimrod,47.8007814,22.8598796,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
739,Romania,Sălaj,Zalău,Complet Vet,47.17929050000001,23.06263,4.8,232,0,0,3,39,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
740,Romania,Sălaj,Zalău,Cabinet Veterinar Pet Zone,47.18949449999999,23.0604835,4.6,23,0,0,1,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
741,Romania,Sălaj,Zalău,Cabinet Veterinar dr. Antal Cristian,47.1770015,23.054821,4.5,19,0,0,1,6,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,Romania,Sălaj,Zalău,Cabinet Medical Veterinar Dr. Lungu Marieta Carmen,47.1972467,23.0458296,4.4,37,0,0,4,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
743,Romania,Sălaj,Zalău,Petit Fauna - Cabinet Medical veterinar & Farmacie Veterinara,47.19364299999999,23.053754,4.8,32,0,0,0,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
744,Romania,Sălaj,Zalău,Cabinet veterinar Raul Anivet,47.174309,23.0625699,5.0,121,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
746,Romania,Sălaj,Zalău,Farmacie Veterinara,47.1930777,23.0610441,3.4,5,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
747,Romania,Sălaj,Crasna,Farmacie Veterinara Silvanian Farmvet,47.1622439,22.87275259999999,4.6,17,0,0,1,5,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,Romania,Sălaj,Zalău,Farmavet,47.18611240000001,23.0572829,5.0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,Romania,Sălaj,Românași,Dispensar veterinar,47.1131231,23.1793226,5.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,Romania,Sălaj,Zalău,Farmacie Veterinară,47.17727319999999,23.0551442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
751,Romania,Sălaj,Zalău,S.C. Argospet S.R.L.,47.1722256,23.0644508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
752,Romania,Sălaj,Zalău,Centru Medical Veterinar Astralis,47.1932266,23.06115309999999,4.5,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753,Romania,Cluj,Huedin,C.S.V. Huedin,46.86523019999999,23.0127964,4.2,25,0,1,4,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
754,Romania,Sălaj,Cehu Silvaniei,Centrul medical veterinar Codru,47.4104955,23.1803772,5.0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
755,Romania,Sălaj,Sălăţig,Dispensar veterinar Salatig,47.3661655,23.1396908,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
756,Romania,Sibiu,Sibiu,Vet Doctor Pets,45.80613179999999,24.1520277,4.7,124,0,0,4,29,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
757,Romania,Sibiu,Sibiu,RED VETS PET CLINIC,45.7867915,24.15684299999999,4.6,62,0,0,3,18,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
758,Romania,Sibiu,Sibiu,Farmacie Veterinara Sibiu-Cabinet Veterinar-str.FAURULUI 21,45.7993659,24.1501761,4.7,32,0,0,1,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
759,Romania,Sibiu,Sibiu,Exclusive Veterinary Clinic Vets Sibiu,45.7745128,24.1386789,4.8,601,0,0,9,102,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
760,Romania,Sibiu,Sibiu,Clinica Veterinara Vetcon,45.78233590000001,24.1677828,4.6,397,0,2,20,114,262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,Romania,Sibiu,Sibiu,Cabinet Veterinary Doctor Nicolae Coldea,45.79226370000001,24.141466,4.9,587,0,0,2,54,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
762,Romania,Sibiu,Sibiu,Pet Line S.R.L.,45.7844051,24.1553103,4.1,14,0,1,3,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
763,Romania,Sibiu,Sibiu,Sky Vet,45.7900703,24.1187662,4.8,789,0,0,11,134,643,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
764,Romania,Sibiu,Sibiu,Sigma Vet,45.7963044,24.1251079,5.0,34,0,0,0,0,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
765,Romania,Sibiu,Sibiu,CABINET VETERINAR FIA VET,45.8155329,24.14827069999999,4.9,104,0,0,0,10,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,Romania,Sibiu,Cisnădie,Hermann Vet,45.771636,24.148845,4.6,161,0,1,8,46,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
767,Romania,Sibiu,Sibiu,CMVI DR. IRIMIE FLORIN,45.79304519999999,24.1504604,4.9,32,0,0,0,3,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,Romania,Sibiu,Șelimbăr,Jack Medical Vet,45.7791554,24.1636982,5.0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
769,Romania,Sibiu,Sibiu,Vet Select,45.7798671,24.1371421,4.6,10,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
770,Romania,Sibiu,Sibiu,Cabinet veterinar Golden Valley Sibiu,45.7675808,24.1273877,5.0,29,0,0,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,Romania,Sibiu,Sibiu,Cioran Mircea,45.78456970000001,24.1559553,4.7,198,0,0,6,46,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
772,Romania,Sibiu,Șelimbăr,Cabinet Veterinar Şelimbăr,45.7677906,24.1961718,4.8,59,0,0,1,10,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
773,Romania,Sibiu,Cristian,Cabinet veterinar,45.777078,24.0374677,5.0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
774,Romania,Sibiu,Sibiu,Clinica Veterinara PET LINE,45.7841774,24.1551445,5.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,Romania,Sibiu,Sibiu,Romvac S.A.,45.7858196,24.1749138,3.8,17,0,1,4,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,Romania,Suceava,Suceava,FanVet,47.6402162,26.2537903,4.5,159,0,1,12,52,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
777,Romania,Suceava,Suceava,TEN VET CLINICA VETERINARA SUCEAVA,47.6744982,26.2838055,4.6,29,0,0,1,8,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
778,Romania,Suceava,Suceava,Cabinet Veterinar Pro Animals Tina Med,47.64512639999999,26.2414247,5.0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
779,Romania,Suceava,Suceava,Farmacie Veterinară,47.6475234,26.2595191,4.6,106,0,0,5,30,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,Romania,Suceava,Suceava,TigmaVet,47.6505422,26.2551107,4.5,19,0,0,1,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
781,Romania,Suceava,Gura Humorului,Cabinet Veterinar Cuore Pet Vet,47.5519596,25.8866154,5.0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
782,Romania,Suceava,Suceava,Vet Expert S.R.L.,47.67989559999999,26.2518861,4.5,13,0,0,1,4,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,Romania,Suceava,Suceava,Veterra - Farmacie Veterinara,47.64665429999999,26.2608858,4.7,10,0,0,0,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,Romania,Suceava County,Suceava,Farmacie veterinară Teovet,47.6710637,26.283488,4.4,82,0,1,8,30,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,Romania,Suceava,Ipotești,Cabinet Veterinar.,47.6255713,26.2762822,4.3,25,0,1,3,10,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
787,Romania,Suceava,Rădăuți,Prolife Bucovina Vet,47.8469006,25.9050305,4.9,39,0,0,0,4,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
789,Romania,Suceava,Suceava,Farmacie Veterinara VET Pharma,47.6422243,26.2432298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,Romania,Suceava,Gura Humorului,ARCA PET VET,47.5546377,25.88760049999999,4.5,62,0,1,5,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
791,Romania,Suceava County,Fălticeni,Cabinet Veterinar,47.4570031,26.3078456,4.7,58,0,0,2,14,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
792,Romania,Teleorman,Alexandria,Hari Pet - Cabinet Medical Veterinar - Alexandria,43.97197480000001,25.3195604,4.7,461,0,1,14,108,338,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
793,Romania,Teleorman,Alexandria,Vet4U Pet Shop,43.9690849,25.3372316,4.4,23,0,0,2,8,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
794,Romania,Teleorman,Alexandria,Cabinet Veterinar Vet Pulse,43.973475,25.321986,4.5,37,0,0,3,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
795,Romania,Teleorman,Alexandria,Cabinet Veterinar FARMASERV,43.9794971,25.3163773,4.3,88,0,2,11,34,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
796,Romania,Teleorman,Alexandria,Farmacie veterinară OPTIVET,43.96577499999999,25.334014,4.4,21,0,0,2,8,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
798,Romania,Teleorman,Alexandria,SC Biotur Exim SRL,43.96331540000001,25.2788522,4.4,202,0,3,20,73,107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
799,Romania,București,București,VitalPet - Veterinary Clinic,44.3766139,26.1059867,4.7,153,0,0,5,36,112,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
800,Romania,București,București,Animal Help S.R.L.,44.412046,26.0662359,4.3,215,0,4,27,82,101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
801,Romania,Teleorman,Nanov,SC CENTROVET SRL,43.9903314,25.2873375,4.6,13,0,0,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
802,Romania,Timiș,Chișoda,"HAPPY VET-veterinarian's office, pet shop, hairdressers canine",45.70574599999999,21.21229859999999,4.7,42,0,0,1,10,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,Romania,Timiș,Moșnița Nouă,Happy Corner Pet,45.7253347,21.2938223,5.0,56,0,0,0,0,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,Romania,Timiș,Timișoara,West Animal Vet - Cabinet Veterinar,45.7736836,21.21677529999999,4.3,33,0,1,4,13,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
805,Romania,Timiș,Timișoara,Sal-Vet,45.7647223,21.2217704,4.7,889,0,2,27,208,652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,Romania,Timiș,Timișoara,Cabinet Veterinar Help Vet+,45.76359919999999,21.2546386,4.9,147,0,0,1,14,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
